participant,gambno,opta,optb,pa1,pa2,pb1,pb2,type,choice,group,sex,wtpamount_opta,wtpamount_optb,oa1,ob1,CV.A,CV.B,CVhigh,CVdiff,CVchoice,EV.A,EV.B,EVhigh,EVdiff,EVlogdiff,EVchoice
5f5588eb6fb28c959e202247,14,Diarrhea,Memory Loss,0.98,0.02,0.26,0.74,medchoice,1,young,Female,-10,-50,-10,-50,0.4472136,6.082763,0,-5.635549,0,-9.8,-13,1,3.2,1.163151,1
5f5588eb6fb28c959e202247,14,Diarrhea,Memory Loss,0.98,0.02,0.26,0.74,monchoice,1,young,Female,-10,-50,-10,-50,0.4472136,6.082763,0,-5.635549,0,-9.8,-13,1,3.2,1.163151,1
5f5588eb6fb28c959e202247,15,Insomnia,Slurred Speech,0.55,0.45,0.97,0.03,medchoice,1,young,Female,-15,-13,-15,-13,2.598076,0.6244998,1,1.973576,1,-8.25,-12.61,1,4.36,1.472472,1
5f5588eb6fb28c959e202247,15,Insomnia,Slurred Speech,0.55,0.45,0.97,0.03,monchoice,1,young,Female,-15,-13,-15,-13,2.598076,0.6244998,1,1.973576,1,-8.25,-12.61,1,4.36,1.472472,1
5f5588eb6fb28c959e202247,16,Insomnia,Impaired Balance,0.65,0.35,0.98,0.02,medchoice,1,young,Female,-15,-14,-15,-14,2.291288,0.5291503,1,1.762138,1,-9.75,-13.72,1,3.97,1.378766,1
5f5588eb6fb28c959e202247,16,Insomnia,Impaired Balance,0.65,0.35,0.98,0.02,monchoice,1,young,Female,-15,-14,-15,-14,2.291288,0.5291503,1,1.762138,1,-9.75,-13.72,1,3.97,1.378766,1
5f5588eb6fb28c959e202247,17,Tremor,Slurred Speech,0.63,0.37,0.97,0.03,medchoice,1,young,Female,-12,-13,-12,-13,2.107131,0.6244998,1,1.482631,1,-7.56,-12.61,1,5.05,1.619388,1
5f5588eb6fb28c959e202247,17,Tremor,Slurred Speech,0.63,0.37,0.97,0.03,monchoice,1,young,Female,-12,-13,-12,-13,2.107131,0.6244998,1,1.482631,1,-7.56,-12.61,1,5.05,1.619388,1
5f5588eb6fb28c959e202247,18,Flatulence,Fatigue,0.94,0.06,0.52,0.48,medchoice,1,young,Female,-1,-17,-1,-17,0.244949,2.856571,0,-2.611622,0,-0.94,-8.84,1,7.9,2.066863,1
5f5588eb6fb28c959e202247,18,Flatulence,Fatigue,0.94,0.06,0.52,0.48,monchoice,1,young,Female,-1,-17,-1,-17,0.244949,2.856571,0,-2.611622,0,-0.94,-8.84,1,7.9,2.066863,1
5f5588eb6fb28c959e202247,19,Fever,Tremor,0.3,0.7,0.98,0.02,medchoice,1,young,Female,-2,-12,-2,-12,1.183216,0.4898979,1,0.693318,1,-0.6,-11.76,1,11.16,2.412336,1
5f5588eb6fb28c959e202247,19,Fever,Tremor,0.3,0.7,0.98,0.02,monchoice,1,young,Female,-2,-12,-2,-12,1.183216,0.4898979,1,0.693318,1,-0.6,-11.76,1,11.16,2.412336,1
5f5588eb6fb28c959e202247,20,Impaired Balance,Fever,0.98,0.02,0.15,0.85,medchoice,0,young,Female,-14,-2,-14,-2,0.5291503,1.30384,0,-0.7746902,1,-13.72,-0.3,0,-13.42,2.596746,1
5f5588eb6fb28c959e202247,20,Impaired Balance,Fever,0.98,0.02,0.15,0.85,monchoice,0,young,Female,-14,-2,-14,-2,0.5291503,1.30384,0,-0.7746902,1,-13.72,-0.3,0,-13.42,2.596746,1
5f5588eb6fb28c959e202247,21,Flatulence,Slurred Speech,0.6,0.4,0.97,0.03,medchoice,1,young,Female,-1,-13,-1,-13,0.6324555,0.6244998,1,0.007955732,1,-0.6,-12.61,1,12.01,2.48574,1
5f5588eb6fb28c959e202247,21,Flatulence,Slurred Speech,0.6,0.4,0.97,0.03,monchoice,1,young,Female,-1,-13,-1,-13,0.6324555,0.6244998,1,0.007955732,1,-0.6,-12.61,1,12.01,2.48574,1
5f5588eb6fb28c959e202247,22,Depression,Hallucinations,0.81,0.19,0.98,0.02,medchoice,0,young,Female,-20,-30,-20,-30,1.949359,0.7745967,1,1.174762,0,-16.2,-29.4,1,13.2,2.580217,0
5f5588eb6fb28c959e202247,22,Depression,Hallucinations,0.81,0.19,0.98,0.02,monchoice,1,young,Female,-20,-30,-20,-30,1.949359,0.7745967,1,1.174762,1,-16.2,-29.4,1,13.2,2.580217,1
5f5588eb6fb28c959e202247,23,Insomnia,Impaired Balance,0.006,0.994,0.09,0.91,medchoice,1,young,Female,-15,-14,-15,-14,3.861347,3.569314,1,0.2920333,1,-0.09,-1.26,1,1.17,0.1570037,1
5f5588eb6fb28c959e202247,23,Insomnia,Impaired Balance,0.006,0.994,0.09,0.91,monchoice,1,young,Female,-15,-14,-15,-14,3.861347,3.569314,1,0.2920333,1,-0.09,-1.26,1,1.17,0.1570037,1
5f5588eb6fb28c959e202247,24,Diarrhea,Slurred Speech,0.005,0.995,0.1,0.9,medchoice,1,young,Female,-10,-13,-10,-13,3.154362,3.420526,0,-0.2661642,0,-0.05,-1.3,1,1.25,0.2231436,1
5f5588eb6fb28c959e202247,24,Diarrhea,Slurred Speech,0.005,0.995,0.1,0.9,monchoice,1,young,Female,-10,-13,-10,-13,3.154362,3.420526,0,-0.2661642,0,-0.05,-1.3,1,1.25,0.2231436,1
5f5588eb6fb28c959e202247,25,Itching,Hallucinations,0.03,0.97,0.001,0.999,medchoice,1,young,Female,-5,-30,-5,-30,2.202272,5.474486,0,-3.272215,0,-0.15,-0.03,0,-0.12,-2.120264,0
5f5588eb6fb28c959e202247,25,Itching,Hallucinations,0.03,0.97,0.001,0.999,monchoice,0,young,Female,-5,-30,-5,-30,2.202272,5.474486,0,-3.272215,1,-0.15,-0.03,0,-0.12,-2.120264,1
5f5588eb6fb28c959e202247,26,Slurred Speech,Tremor,0.02,0.98,0.001,0.999,medchoice,0,young,Female,-13,-12,-13,-12,3.569314,3.462369,1,0.1069445,0,-0.26,-0.012,0,-0.248,-1.394327,1
5f5588eb6fb28c959e202247,26,Slurred Speech,Tremor,0.02,0.98,0.001,0.999,monchoice,0,young,Female,-13,-12,-13,-12,3.569314,3.462369,1,0.1069445,0,-0.26,-0.012,0,-0.248,-1.394327,1
5f5588eb6fb28c959e202247,27,Flatulence,Fatigue,0.01,0.99,0.001,0.999,medchoice,1,young,Female,-1,-17,-1,-17,0.9949874,4.121044,0,-3.126056,0,-0.01,-0.017,1,0.007,-4.961845,1
5f5588eb6fb28c959e202247,27,Flatulence,Fatigue,0.01,0.99,0.001,0.999,monchoice,1,young,Female,-1,-17,-1,-17,0.9949874,4.121044,0,-3.126056,0,-0.01,-0.017,1,0.007,-4.961845,1
5f5588eb6fb28c959e202247,28,Fever,Memory Loss,0.003,0.997,0.04,0.96,medchoice,1,young,Female,-2,-50,-2,-50,1.412091,6.928203,0,-5.516113,0,-0.006,-2,1,1.994,0.6901427,1
5f5588eb6fb28c959e202247,28,Fever,Memory Loss,0.003,0.997,0.04,0.96,monchoice,1,young,Female,-2,-50,-2,-50,1.412091,6.928203,0,-5.516113,0,-0.006,-2,1,1.994,0.6901427,1
5f5588eb6fb28c959e202247,29,Slurred Speech,Hallucinations,0.89,0.11,0.01,0.99,medchoice,1,young,Female,-13,-30,-13,-30,1.195826,5.449771,0,-4.253945,0,-11.57,-0.3,0,-11.27,2.422144,0
5f5588eb6fb28c959e202247,29,Slurred Speech,Hallucinations,0.89,0.11,0.01,0.99,monchoice,1,young,Female,-13,-30,-13,-30,1.195826,5.449771,0,-4.253945,0,-11.57,-0.3,0,-11.27,2.422144,0
5f5588eb6fb28c959e202247,30,Flatulence,Fatigue,0.04,0.96,0.003,0.997,medchoice,1,young,Female,-1,-17,-1,-17,0.9797959,4.116916,0,-3.13712,0,-0.04,-0.051,1,0.011,-4.50986,1
5f5588eb6fb28c959e202247,30,Flatulence,Fatigue,0.04,0.96,0.003,0.997,monchoice,1,young,Female,-1,-17,-1,-17,0.9797959,4.116916,0,-3.13712,0,-0.04,-0.051,1,0.011,-4.50986,1
5f5588eb6fb28c959e202247,31,Tremor,Fever,0.91,0.09,0.03,0.97,medchoice,0,young,Female,-12,-2,-12,-2,1.03923,1.392839,0,-0.3536083,1,-10.92,-0.06,0,-10.86,2.385086,1
5f5588eb6fb28c959e202247,31,Tremor,Fever,0.91,0.09,0.03,0.97,monchoice,0,young,Female,-12,-2,-12,-2,1.03923,1.392839,0,-0.3536083,1,-10.92,-0.06,0,-10.86,2.385086,1
5f5588eb6fb28c959e202247,32,Slurred Speech,Flatulence,0.045,0.955,0.006,0.994,medchoice,0,young,Female,-13,-1,-13,-1,3.523493,0.9969955,1,2.526497,0,-0.585,-0.006,0,-0.579,-0.5464528,1
5f5588eb6fb28c959e202247,32,Slurred Speech,Flatulence,0.045,0.955,0.006,0.994,monchoice,0,young,Female,-13,-1,-13,-1,3.523493,0.9969955,1,2.526497,0,-0.585,-0.006,0,-0.579,-0.5464528,1
5f5588eb6fb28c959e202247,33,Memory Loss,Itching,0.003,0.997,0.02,0.98,medchoice,0,young,Female,-50,-5,-50,-5,7.060453,2.213594,1,4.846859,0,-0.15,-0.1,0,-0.05,-2.995732,1
5f5588eb6fb28c959e202247,33,Memory Loss,Itching,0.003,0.997,0.02,0.98,monchoice,0,young,Female,-50,-5,-50,-5,7.060453,2.213594,1,4.846859,0,-0.15,-0.1,0,-0.05,-2.995732,1
5f5588eb6fb28c959e202247,34,Diarrhea,Depression,0.79,0.21,0.015,0.985,medchoice,1,young,Female,-10,-20,-10,-20,1.449138,4.438468,0,-2.989331,0,-7.9,-0.3,0,-7.6,2.028148,0
5f5588eb6fb28c959e202247,34,Diarrhea,Depression,0.79,0.21,0.015,0.985,monchoice,0,young,Female,-10,-20,-10,-20,1.449138,4.438468,0,-2.989331,1,-7.9,-0.3,0,-7.6,2.028148,1
5f5588eb6fb28c959e202247,35,Itching,Insomnia,0.003,0.997,0.095,0.905,medchoice,1,young,Female,-5,-15,-5,-15,2.232711,3.684427,0,-1.451715,0,-0.015,-1.425,1,1.41,0.3435897,1
5f5588eb6fb28c959e202247,35,Itching,Insomnia,0.003,0.997,0.095,0.905,monchoice,1,young,Female,-5,-15,-5,-15,2.232711,3.684427,0,-1.451715,0,-0.015,-1.425,1,1.41,0.3435897,1
5f5588eb6fb28c959e202247,36,Depression,Fatigue,0.006,0.994,0.65,0.35,medchoice,1,young,Female,-20,-17,-20,-17,4.458699,2.439262,1,2.019437,1,-0.12,-11.05,1,10.93,2.391511,1
5f5588eb6fb28c959e202247,36,Depression,Fatigue,0.006,0.994,0.65,0.35,monchoice,1,young,Female,-20,-17,-20,-17,4.458699,2.439262,1,2.019437,1,-0.12,-11.05,1,10.93,2.391511,1
5f5588eb6fb28c959e202247,37,Fatigue,Hallucinations,0.38,0.62,0.003,0.997,medchoice,1,young,Female,-17,-30,-17,-30,3.246537,5.469004,0,-2.222467,0,-6.46,-0.09,0,-6.37,1.851599,0
5f5588eb6fb28c959e202247,37,Fatigue,Hallucinations,0.38,0.62,0.003,0.997,monchoice,0,young,Female,-17,-30,-17,-30,3.246537,5.469004,0,-2.222467,1,-6.46,-0.09,0,-6.37,1.851599,1
5f5588eb6fb28c959e202247,38,Insomnia,Slurred Speech,0.003,0.997,0.04,0.96,medchoice,0,young,Female,-15,-13,-15,-13,3.86717,3.532704,1,0.3344652,0,-0.045,-0.52,1,0.475,-0.7444405,0
5f5588eb6fb28c959e202247,38,Insomnia,Slurred Speech,0.003,0.997,0.04,0.96,monchoice,1,young,Female,-15,-13,-15,-13,3.86717,3.532704,1,0.3344652,1,-0.045,-0.52,1,0.475,-0.7444405,1
5f5588eb6fb28c959e202247,39,Depression,Hallucinations,0.003,0.997,0.24,0.76,medchoice,1,young,Female,-20,-30,-20,-30,4.465423,4.774935,0,-0.3095118,0,-0.06,-7.2,1,7.14,1.965713,1
5f5588eb6fb28c959e202247,39,Depression,Hallucinations,0.003,0.997,0.24,0.76,monchoice,1,young,Female,-20,-30,-20,-30,4.465423,4.774935,0,-0.3095118,0,-0.06,-7.2,1,7.14,1.965713,1
5f5588eb6fb28c959e202247,40,Slurred Speech,Fatigue,0.035,0.965,0.001,0.999,medchoice,0,young,Female,-13,-17,-13,-17,3.541892,4.121044,0,-0.5791514,1,-0.455,-0.017,0,-0.438,-0.8255364,1
5f5588eb6fb28c959e202247,40,Slurred Speech,Fatigue,0.035,0.965,0.001,0.999,monchoice,0,young,Female,-13,-17,-13,-17,3.541892,4.121044,0,-0.5791514,1,-0.455,-0.017,0,-0.438,-0.8255364,1
5f5588eb6fb28c959e202247,41,Itching,Slurred Speech,0.008,0.992,0.28,0.72,medchoice,1,young,Female,-5,-13,-5,-13,2.227106,3.059412,0,-0.832306,0,-0.04,-3.64,1,3.6,1.280934,1
5f5588eb6fb28c959e202247,41,Itching,Slurred Speech,0.008,0.992,0.28,0.72,monchoice,1,young,Female,-5,-13,-5,-13,2.227106,3.059412,0,-0.832306,0,-0.04,-3.64,1,3.6,1.280934,1
5f5588eb6fb28c959e202247,42,Slurred Speech,Itching,0.99,0.01,0.7,0.3,medchoice,0,young,Female,-13,-5,-13,-5,0.3605551,1.224745,0,-0.8641897,1,-12.87,-3.5,0,-9.37,2.237513,1
5f5588eb6fb28c959e202247,42,Slurred Speech,Itching,0.99,0.01,0.7,0.3,monchoice,0,young,Female,-13,-5,-13,-5,0.3605551,1.224745,0,-0.8641897,1,-12.87,-3.5,0,-9.37,2.237513,1
5f5588eb6fb28c959e202247,43,Tremor,Impaired Balance,0.33,0.67,0.82,0.18,medchoice,1,young,Female,-12,-14,-12,-14,2.835489,1.587451,1,1.248039,1,-3.96,-11.48,1,7.52,2.017566,1
5f5588eb6fb28c959e202247,43,Tremor,Impaired Balance,0.33,0.67,0.82,0.18,monchoice,1,young,Female,-12,-14,-12,-14,2.835489,1.587451,1,1.248039,1,-3.96,-11.48,1,7.52,2.017566,1
5f5588eb6fb28c959e202247,44,Flatulence,Insomnia,0.6,0.4,0.5,0.5,medchoice,1,young,Female,-1,-15,-1,-15,0.6324555,2.738613,0,-2.106157,0,-0.6,-7.5,1,6.9,1.931521,1
5f5588eb6fb28c959e202247,44,Flatulence,Insomnia,0.6,0.4,0.5,0.5,monchoice,1,young,Female,-1,-15,-1,-15,0.6324555,2.738613,0,-2.106157,0,-0.6,-7.5,1,6.9,1.931521,1
5f63d462fb4c4713b69d4bb7,1,Hallucinations,Fatigue,0.5,0.5,0.97,0.03,medchoice,0,young,Male,-550,-480,-550,-480,16.58312,3.794733,1,12.78839,0,-275,-465.6,1,190.6,5.250177,0
5f63d462fb4c4713b69d4bb7,1,Hallucinations,Fatigue,0.5,0.5,0.97,0.03,monchoice,1,young,Male,-550,-480,-550,-480,16.58312,3.794733,1,12.78839,1,-275,-465.6,1,190.6,5.250177,1
5f63d462fb4c4713b69d4bb7,2,Fatigue,Depression,0.98,0.02,0.35,0.65,medchoice,1,young,Male,-480,-500,-480,-500,3.098387,18.02776,0,-14.92937,0,-470.4,-175,0,-295.4,5.68833,0
5f63d462fb4c4713b69d4bb7,2,Fatigue,Depression,0.98,0.02,0.35,0.65,monchoice,0,young,Male,-480,-500,-480,-500,3.098387,18.02776,0,-14.92937,1,-470.4,-175,0,-295.4,5.68833,1
5f63d462fb4c4713b69d4bb7,3,Fatigue,Depression,0.98,0.02,0.55,0.45,medchoice,1,young,Male,-480,-500,-480,-500,3.098387,15,0,-11.90161,0,-470.4,-275,0,-195.4,5.275049,0
5f63d462fb4c4713b69d4bb7,3,Fatigue,Depression,0.98,0.02,0.55,0.45,monchoice,0,young,Male,-480,-500,-480,-500,3.098387,15,0,-11.90161,1,-470.4,-275,0,-195.4,5.275049,1
5f63d462fb4c4713b69d4bb7,4,Itching,Insomnia,0.5,0.5,0.98,0.02,medchoice,1,young,Male,-300,-200,-300,-200,12.24745,2,1,10.24745,1,-150,-196,1,46,3.828641,1
5f63d462fb4c4713b69d4bb7,4,Itching,Insomnia,0.5,0.5,0.98,0.02,monchoice,0,young,Male,-300,-200,-300,-200,12.24745,2,1,10.24745,0,-150,-196,1,46,3.828641,0
5f63d462fb4c4713b69d4bb7,5,Insomnia,Itching,0.98,0.02,0.7,0.3,medchoice,0,young,Male,-200,-300,-200,-300,2,9.486833,0,-7.486833,1,-196,-210,1,14,2.639057,0
5f63d462fb4c4713b69d4bb7,5,Insomnia,Itching,0.98,0.02,0.7,0.3,monchoice,1,young,Male,-200,-300,-200,-300,2,9.486833,0,-7.486833,0,-196,-210,1,14,2.639057,1
5f63d462fb4c4713b69d4bb7,6,Memory Loss,Itching,0.45,0.55,0.98,0.02,medchoice,0,young,Male,-600,-300,-600,-300,18.1659,2.44949,1,15.71641,0,-270,-294,1,24,3.178054,0
5f63d462fb4c4713b69d4bb7,6,Memory Loss,Itching,0.45,0.55,0.98,0.02,monchoice,1,young,Male,-600,-300,-600,-300,18.1659,2.44949,1,15.71641,1,-270,-294,1,24,3.178054,1
5f63d462fb4c4713b69d4bb7,7,Memory Loss,Itching,0.56,0.44,0.98,0.02,medchoice,0,young,Male,-600,-300,-600,-300,16.24808,2.44949,1,13.79859,0,-336,-294,0,-42,3.73767,1
5f63d462fb4c4713b69d4bb7,7,Memory Loss,Itching,0.56,0.44,0.98,0.02,monchoice,1,young,Male,-600,-300,-600,-300,16.24808,2.44949,1,13.79859,1,-336,-294,0,-42,3.73767,0
5f63d462fb4c4713b69d4bb7,8,Slurred Speech,Diarrhea,0.93,0.07,0.6,0.4,medchoice,1,young,Male,-390,-440,-390,-440,5.22494,13.2665,0,-8.041559,0,-362.7,-264,0,-98.7,4.592085,0
5f63d462fb4c4713b69d4bb7,8,Slurred Speech,Diarrhea,0.93,0.07,0.6,0.4,monchoice,1,young,Male,-390,-440,-390,-440,5.22494,13.2665,0,-8.041559,0,-362.7,-264,0,-98.7,4.592085,0
5f63d462fb4c4713b69d4bb7,9,Itching,Fever,0.96,0.04,0.5,0.5,medchoice,0,young,Male,-300,-400,-300,-400,3.464102,14.14214,0,-10.67803,1,-288,-200,0,-88,4.477337,1
5f63d462fb4c4713b69d4bb7,9,Itching,Fever,0.96,0.04,0.5,0.5,monchoice,1,young,Male,-300,-400,-300,-400,3.464102,14.14214,0,-10.67803,0,-288,-200,0,-88,4.477337,0
5f63d462fb4c4713b69d4bb7,10,Fever,Itching,0.71,0.29,0.96,0.04,medchoice,0,young,Male,-400,-300,-400,-300,10.77033,3.464102,1,7.306228,0,-284,-288,1,4,1.386294,0
5f63d462fb4c4713b69d4bb7,10,Fever,Itching,0.71,0.29,0.96,0.04,monchoice,1,young,Male,-400,-300,-400,-300,10.77033,3.464102,1,7.306228,1,-284,-288,1,4,1.386294,1
5f63d462fb4c4713b69d4bb7,11,Depression,Diarrhea,0.19,0.81,0.98,0.02,medchoice,1,young,Male,-500,-440,-500,-440,20.12461,2.966479,1,17.15813,1,-95,-431.2,1,336.2,5.817706,1
5f63d462fb4c4713b69d4bb7,11,Depression,Diarrhea,0.19,0.81,0.98,0.02,monchoice,0,young,Male,-500,-440,-500,-440,20.12461,2.966479,1,17.15813,0,-95,-431.2,1,336.2,5.817706,0
5f63d462fb4c4713b69d4bb7,12,Insomnia,Memory Loss,0.94,0.06,0.05,0.95,medchoice,0,young,Male,-200,-600,-200,-600,3.464102,23.87467,0,-20.41057,1,-188,-30,0,-158,5.062595,1
5f63d462fb4c4713b69d4bb7,12,Insomnia,Memory Loss,0.94,0.06,0.05,0.95,monchoice,0,young,Male,-200,-600,-200,-600,3.464102,23.87467,0,-20.41057,1,-188,-30,0,-158,5.062595,1
5f63d462fb4c4713b69d4bb7,13,Insomnia,Memory Loss,0.99,0.01,0.25,0.75,medchoice,1,young,Male,-200,-600,-200,-600,1.414214,21.2132,0,-19.79899,0,-198,-150,0,-48,3.871201,0
5f63d462fb4c4713b69d4bb7,13,Insomnia,Memory Loss,0.99,0.01,0.25,0.75,monchoice,1,young,Male,-200,-600,-200,-600,1.414214,21.2132,0,-19.79899,0,-198,-150,0,-48,3.871201,0
5f63d462fb4c4713b69d4bb7,14,Diarrhea,Memory Loss,0.98,0.02,0.26,0.74,medchoice,0,young,Male,-440,-600,-440,-600,2.966479,21.07131,0,-18.10483,1,-431.2,-156,0,-275.2,5.617498,1
5f63d462fb4c4713b69d4bb7,14,Diarrhea,Memory Loss,0.98,0.02,0.26,0.74,monchoice,0,young,Male,-440,-600,-440,-600,2.966479,21.07131,0,-18.10483,1,-431.2,-156,0,-275.2,5.617498,1
5f63d462fb4c4713b69d4bb7,15,Insomnia,Slurred Speech,0.55,0.45,0.97,0.03,medchoice,1,young,Male,-200,-390,-200,-390,9.486833,3.420526,1,6.066307,1,-110,-378.3,1,268.3,5.592106,1
5f63d462fb4c4713b69d4bb7,15,Insomnia,Slurred Speech,0.55,0.45,0.97,0.03,monchoice,0,young,Male,-200,-390,-200,-390,9.486833,3.420526,1,6.066307,0,-110,-378.3,1,268.3,5.592106,0
5f63d462fb4c4713b69d4bb7,16,Insomnia,Impaired Balance,0.65,0.35,0.98,0.02,medchoice,1,young,Male,-200,-490,-200,-490,8.3666,3.130495,1,5.236105,1,-130,-480.2,1,350.2,5.858504,1
5f63d462fb4c4713b69d4bb7,16,Insomnia,Impaired Balance,0.65,0.35,0.98,0.02,monchoice,1,young,Male,-200,-490,-200,-490,8.3666,3.130495,1,5.236105,1,-130,-480.2,1,350.2,5.858504,1
5f63d462fb4c4713b69d4bb7,17,Tremor,Slurred Speech,0.63,0.37,0.97,0.03,medchoice,1,young,Male,-360,-390,-360,-390,11.54123,3.420526,1,8.120704,1,-226.8,-378.3,1,151.5,5.020586,1
5f63d462fb4c4713b69d4bb7,17,Tremor,Slurred Speech,0.63,0.37,0.97,0.03,monchoice,0,young,Male,-360,-390,-360,-390,11.54123,3.420526,1,8.120704,0,-226.8,-378.3,1,151.5,5.020586,0
5f63d462fb4c4713b69d4bb7,18,Flatulence,Fatigue,0.94,0.06,0.52,0.48,medchoice,0,young,Male,-380,-480,-380,-480,4.774935,15.17893,0,-10.404,1,-357.2,-249.6,0,-107.6,4.678421,1
5f63d462fb4c4713b69d4bb7,18,Flatulence,Fatigue,0.94,0.06,0.52,0.48,monchoice,1,young,Male,-380,-480,-380,-480,4.774935,15.17893,0,-10.404,0,-357.2,-249.6,0,-107.6,4.678421,0
5f63d462fb4c4713b69d4bb7,19,Fever,Tremor,0.3,0.7,0.98,0.02,medchoice,1,young,Male,-400,-360,-400,-360,16.7332,2.683282,1,14.04992,1,-120,-352.8,1,232.8,5.45018,1
5f63d462fb4c4713b69d4bb7,19,Fever,Tremor,0.3,0.7,0.98,0.02,monchoice,0,young,Male,-400,-360,-400,-360,16.7332,2.683282,1,14.04992,0,-120,-352.8,1,232.8,5.45018,0
5f63d462fb4c4713b69d4bb7,20,Impaired Balance,Fever,0.98,0.02,0.15,0.85,medchoice,0,young,Male,-490,-400,-490,-400,3.130495,18.43909,0,-15.30859,1,-480.2,-60,0,-420.2,6.040731,1
5f63d462fb4c4713b69d4bb7,20,Impaired Balance,Fever,0.98,0.02,0.15,0.85,monchoice,1,young,Male,-490,-400,-490,-400,3.130495,18.43909,0,-15.30859,0,-480.2,-60,0,-420.2,6.040731,0
5f63d462fb4c4713b69d4bb7,21,Flatulence,Slurred Speech,0.6,0.4,0.97,0.03,medchoice,1,young,Male,-380,-390,-380,-390,12.32883,3.420526,1,8.908302,1,-228,-378.3,1,150.3,5.012633,1
5f63d462fb4c4713b69d4bb7,21,Flatulence,Slurred Speech,0.6,0.4,0.97,0.03,monchoice,0,young,Male,-380,-390,-380,-390,12.32883,3.420526,1,8.908302,0,-228,-378.3,1,150.3,5.012633,0
5f63d462fb4c4713b69d4bb7,22,Depression,Hallucinations,0.81,0.19,0.98,0.02,medchoice,1,young,Male,-500,-550,-500,-550,9.746794,3.316625,1,6.43017,1,-405,-539,1,134,4.89784,1
5f63d462fb4c4713b69d4bb7,22,Depression,Hallucinations,0.81,0.19,0.98,0.02,monchoice,0,young,Male,-500,-550,-500,-550,9.746794,3.316625,1,6.43017,0,-405,-539,1,134,4.89784,0
5f63d462fb4c4713b69d4bb7,23,Insomnia,Impaired Balance,0.006,0.994,0.09,0.91,medchoice,1,young,Male,-200,-490,-200,-490,14.09965,21.11634,0,-7.016699,0,-1.2,-44.1,1,42.9,3.758872,1
5f63d462fb4c4713b69d4bb7,23,Insomnia,Impaired Balance,0.006,0.994,0.09,0.91,monchoice,1,young,Male,-200,-490,-200,-490,14.09965,21.11634,0,-7.016699,0,-1.2,-44.1,1,42.9,3.758872,1
5f63d462fb4c4713b69d4bb7,24,Diarrhea,Slurred Speech,0.005,0.995,0.1,0.9,medchoice,1,young,Male,-440,-390,-440,-390,20.92367,18.73499,1,2.188677,1,-2.2,-39,1,36.8,3.605498,1
5f63d462fb4c4713b69d4bb7,24,Diarrhea,Slurred Speech,0.005,0.995,0.1,0.9,monchoice,1,young,Male,-440,-390,-440,-390,20.92367,18.73499,1,2.188677,1,-2.2,-39,1,36.8,3.605498,1
5f63d462fb4c4713b69d4bb7,25,Itching,Hallucinations,0.03,0.97,0.001,0.999,medchoice,0,young,Male,-300,-550,-300,-550,17.05872,23.44035,0,-6.381628,1,-9,-0.55,0,-8.45,2.134166,1
5f63d462fb4c4713b69d4bb7,25,Itching,Hallucinations,0.03,0.97,0.001,0.999,monchoice,0,young,Male,-300,-550,-300,-550,17.05872,23.44035,0,-6.381628,1,-9,-0.55,0,-8.45,2.134166,1
5f63d462fb4c4713b69d4bb7,26,Slurred Speech,Tremor,0.02,0.98,0.001,0.999,medchoice,0,young,Male,-390,-360,-390,-360,19.54994,18.96418,1,0.5857593,0,-7.8,-0.36,0,-7.44,2.006871,1
5f63d462fb4c4713b69d4bb7,26,Slurred Speech,Tremor,0.02,0.98,0.001,0.999,monchoice,0,young,Male,-390,-360,-390,-360,19.54994,18.96418,1,0.5857593,0,-7.8,-0.36,0,-7.44,2.006871,1
5f63d462fb4c4713b69d4bb7,27,Flatulence,Fatigue,0.01,0.99,0.001,0.999,medchoice,0,young,Male,-380,-480,-380,-480,19.39588,21.89795,0,-2.502069,1,-3.8,-0.48,0,-3.32,1.199965,1
5f63d462fb4c4713b69d4bb7,27,Flatulence,Fatigue,0.01,0.99,0.001,0.999,monchoice,0,young,Male,-380,-480,-380,-480,19.39588,21.89795,0,-2.502069,1,-3.8,-0.48,0,-3.32,1.199965,1
5f63d462fb4c4713b69d4bb7,28,Fever,Memory Loss,0.003,0.997,0.04,0.96,medchoice,1,young,Male,-400,-600,-400,-600,19.96998,24,0,-4.030023,0,-1.2,-24,1,22.8,3.126761,1
5f63d462fb4c4713b69d4bb7,28,Fever,Memory Loss,0.003,0.997,0.04,0.96,monchoice,1,young,Male,-400,-600,-400,-600,19.96998,24,0,-4.030023,0,-1.2,-24,1,22.8,3.126761,1
5f63d462fb4c4713b69d4bb7,29,Slurred Speech,Hallucinations,0.89,0.11,0.01,0.99,medchoice,0,young,Male,-390,-550,-390,-550,6.549809,23.33452,0,-16.78471,1,-347.1,-5.5,0,-341.6,5.83364,1
5f63d462fb4c4713b69d4bb7,29,Slurred Speech,Hallucinations,0.89,0.11,0.01,0.99,monchoice,0,young,Male,-390,-550,-390,-550,6.549809,23.33452,0,-16.78471,1,-347.1,-5.5,0,-341.6,5.83364,1
5f63d462fb4c4713b69d4bb7,30,Flatulence,Fatigue,0.04,0.96,0.003,0.997,medchoice,0,young,Male,-380,-480,-380,-480,19.09974,21.87601,0,-2.776276,1,-15.2,-1.44,0,-13.76,2.621766,1
5f63d462fb4c4713b69d4bb7,30,Flatulence,Fatigue,0.04,0.96,0.003,0.997,monchoice,0,young,Male,-380,-480,-380,-480,19.09974,21.87601,0,-2.776276,1,-15.2,-1.44,0,-13.76,2.621766,1
